activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,3377330,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CN1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(Cl)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '15.07', 'le': '0.30', 'lle': '0.80', 'sei': '18.98'}",CHEMBL1210140,,CHEMBL1210140,6.75,0,http://www.openphacts.org/units/Nanomolar,928025,=,1,1,=,,IC50,nM,,177.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,177.0
,3377331,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(F)cc1)C(=O)OC,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '15.20', 'le': '0.29', 'lle': '2.62', 'sei': '10.65'}",CHEMBL1210202,,CHEMBL1210202,6.59,0,http://www.openphacts.org/units/Nanomolar,928096,=,1,1,=,,IC50,nM,,256.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,256.0
,3377332,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)N1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(F)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '16.20', 'le': '0.31', 'lle': '1.58', 'sei': '19.01'}",CHEMBL1210203,,CHEMBL1210203,6.76,0,http://www.openphacts.org/units/Nanomolar,928097,=,1,1,=,,IC50,nM,,172.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,172.0
,3377333,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(F)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '16.40', 'le': '0.31', 'lle': '1.99', 'sei': '17.95'}",CHEMBL1210204,,CHEMBL1210204,6.39,0,http://www.openphacts.org/units/Nanomolar,928098,=,1,1,=,,IC50,nM,,410.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,410.0
,3377334,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C1CC1)C2c1ccc(Cl)cc1)C(=O)OC,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '14.48', 'le': '0.29', 'lle': '2.25', 'sei': '10.48'}",CHEMBL1210984,,CHEMBL1210984,6.49,0,http://www.openphacts.org/units/Nanomolar,929071,=,1,1,=,,IC50,nM,,325.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,325.0
,3377335,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(C1CC1)C2c1ccc(Cl)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '14.82', 'le': '0.29', 'lle': '0.95', 'sei': '17.99'}",CHEMBL1210205,,CHEMBL1210205,6.40,0,http://www.openphacts.org/units/Nanomolar,928099,=,1,1,=,,IC50,nM,,398.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,398.0
,3377336,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(C1CC1)C2c1ccc(Cl)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '12.66', 'le': '0.25', 'lle': '0.67', 'sei': '10.72'}",CHEMBL1210265,,CHEMBL1210265,5.65,0,http://www.openphacts.org/units/Nanomolar,928171,=,1,1,=,,IC50,nM,,2258.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,2258.0
,3377337,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '13.62', 'le': '0.27', 'lle': '1.42', 'sei': '11.05'}",CHEMBL1210266,,CHEMBL1210266,6.84,0,http://www.openphacts.org/units/Nanomolar,928172,=,1,1,=,,IC50,nM,,146.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,146.0
,3377338,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '10.95', 'le': '0.21', 'lle': '0.07', 'sei': '8.88'}",CHEMBL1210266,,CHEMBL1210266,5.50,0,http://www.openphacts.org/units/Nanomolar,928173,=,1,1,=,,IC50,nM,,3200.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,3200.0
,3377339,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '14.24', 'le': '0.28', 'lle': '2.40', 'sei': '9.31'}",CHEMBL1210267,,CHEMBL1210267,7.35,0,http://www.openphacts.org/units/Nanomolar,928174,=,1,1,=,,IC50,nM,,45.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,45.0
,3377340,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '11.74', 'le': '0.23', 'lle': '1.11', 'sei': '7.68'}",CHEMBL1210267,,CHEMBL1210267,6.06,0,http://www.openphacts.org/units/Nanomolar,928288,=,1,1,=,,IC50,nM,,872.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,872.0
,3377341,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC#N,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '14.15', 'le': '0.28', 'lle': '2.66', 'sei': '7.26'}",CHEMBL1210983,,CHEMBL1210983,7.46,0,http://www.openphacts.org/units/Nanomolar,929070,=,1,1,=,,IC50,nM,,35.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,35.0
,3377342,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC(C)C,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '13.50', 'le': '0.26', 'lle': '1.62', 'sei': '9.31'}",CHEMBL1210370,,CHEMBL1210370,7.35,0,http://www.openphacts.org/units/Nanomolar,928289,=,1,1,=,,IC50,nM,,45.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,45.0
,3377343,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)NC,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '13.09', 'le': '0.26', 'lle': '2.22', 'sei': '8.24'}",CHEMBL1210371,,CHEMBL1210371,6.74,0,http://www.openphacts.org/units/Nanomolar,928290,=,1,1,=,,IC50,nM,,182.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,182.0
,3377344,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H](COC(C)(C)C)NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '12.09', 'le': '0.24', 'lle': '1.88', 'sei': '7.49'}",CHEMBL1210372,,CHEMBL1210372,6.60,0,http://www.openphacts.org/units/Nanomolar,928291,=,1,1,=,,IC50,nM,,251.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,251.0
,3377345,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H](C)NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '12.83', 'le': '0.25', 'lle': '2.16', 'sei': '7.70'}",CHEMBL1210985,,CHEMBL1210985,6.08,0,http://www.openphacts.org/units/Nanomolar,929072,=,1,1,=,,IC50,nM,,827.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,827.0
,3377346,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H](CO)NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '11.18', 'le': '0.22', 'lle': '2.59', 'sei': '5.52'}",CHEMBL1210441,,CHEMBL1210441,5.48,0,http://www.openphacts.org/units/Nanomolar,928373,=,1,1,=,,IC50,nM,,3333.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,3333.0
,3377347,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)c1ccccc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '13.94', 'le': '0.27', 'lle': '0.74', 'sei': '13.02'}",CHEMBL1209965,,CHEMBL1209965,6.86,0,http://www.openphacts.org/units/Nanomolar,927773,=,1,1,=,,IC50,nM,,139.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,139.0
,3377348,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)c1ccccc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '13.12', 'le': '0.25', 'lle': '0.33', 'sei': '12.26'}",CHEMBL1209966,,CHEMBL1209966,6.46,0,http://www.openphacts.org/units/Nanomolar,927774,=,1,1,=,,IC50,nM,,351.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,351.0
,3377349,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)c1ccc(F)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '13.90', 'le': '0.27', 'lle': '0.83', 'sei': '13.46'}",CHEMBL1210442,,CHEMBL1210442,7.09,0,http://www.openphacts.org/units/Nanomolar,928374,=,1,1,=,,IC50,nM,,82.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,82.0
,3377350,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)c1ccccc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '13.14', 'le': '0.25', 'lle': '0.14', 'sei': '12.63'}",CHEMBL1209967,,CHEMBL1209967,6.65,0,http://www.openphacts.org/units/Nanomolar,927775,=,1,1,=,,IC50,nM,,224.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,224.0
,3377351,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCC(C)NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '13.30', 'le': '0.26', 'lle': '0.74', 'sei': '11.21'}",CHEMBL1210443,,CHEMBL1210443,5.90,0,http://www.openphacts.org/units/Nanomolar,928375,=,1,1,=,,IC50,nM,,1251.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,1251.0
,3377352,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1cccc(F)c1)C2c1ccc(Cl)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '11.23', 'le': '0.22', 'lle': '-1.17', 'sei': '15.33'}",CHEMBL1210444,,CHEMBL1210444,5.46,0,http://www.openphacts.org/units/Nanomolar,928376,=,1,1,=,,IC50,nM,,3503.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,3503.0
,3377353,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1cccc(F)c1)C2c1ccc(Cl)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '11.31', 'le': '0.22', 'lle': '-1.14', 'sei': '15.44'}",CHEMBL1210444,,CHEMBL1210444,5.50,0,http://www.openphacts.org/units/Nanomolar,928458,=,1,1,=,,IC50,nM,,3200.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,3200.0
,3377354,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '12.47', 'le': '0.24', 'lle': '0.07', 'sei': '11.84'}",CHEMBL1210505,,CHEMBL1210505,6.23,0,http://www.openphacts.org/units/Nanomolar,928459,=,1,1,=,,IC50,nM,,586.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,586.0
,3377355,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '12.82', 'le': '0.25', 'lle': '0.25', 'sei': '12.17'}",CHEMBL1210505,,CHEMBL1210505,6.41,0,http://www.openphacts.org/units/Nanomolar,928460,=,1,1,=,,IC50,nM,,390.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,390.0
,3377356,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cccc(NC(=O)N2CCC3(CC2)C(=O)N(c2cccc(F)c2)C3c2ccc(Cl)cc2)c1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '13.78', 'le': '0.26', 'lle': '0.99', 'sei': '8.81'}",CHEMBL1210506,,CHEMBL1210506,6.74,0,http://www.openphacts.org/units/Nanomolar,928461,=,1,1,=,,IC50,nM,,183.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,183.0
,3377357,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cccc(NC(=O)N2CCC3(CC2)C(=O)N(c2cccc(F)c2)C3c2ccc(Cl)cc2)c1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '12.22', 'le': '0.23', 'lle': '0.22', 'sei': '7.82'}",CHEMBL1210506,,CHEMBL1210506,5.97,0,http://www.openphacts.org/units/Nanomolar,928539,=,1,1,=,,IC50,nM,,1060.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,1060.0
,3377358,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1ccc(F)c(Cl)c1)C2c1ccccn1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '14.83', 'le': '0.29', 'lle': '1.19', 'sei': '14.90'}",CHEMBL1210564,,CHEMBL1210564,7.22,0,http://www.openphacts.org/units/Nanomolar,928540,=,1,1,=,,IC50,nM,,60.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,60.0
,3377359,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1ccc(F)c(Cl)c1)C2c1ccccn1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '13.42', 'le': '0.26', 'lle': '0.51', 'sei': '13.48'}",CHEMBL1210564,,CHEMBL1210564,6.54,0,http://www.openphacts.org/units/Nanomolar,928541,=,1,1,=,,IC50,nM,,291.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,291.0
,3377360,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '16.77', 'le': '0.33', 'lle': '2.85', 'sei': '12.81'}",CHEMBL1210565,,CHEMBL1210565,8.40,0,http://www.openphacts.org/units/Nanomolar,928542,=,1,1,=,,IC50,nM,,4.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,4.0
,3377361,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '13.48', 'le': '0.26', 'lle': '1.20', 'sei': '10.31'}",CHEMBL1210565,,CHEMBL1210565,6.75,0,http://www.openphacts.org/units/Nanomolar,928625,=,1,1,=,,IC50,nM,,176.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,176.0
,3377362,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '14.75', 'le': '0.29', 'lle': '1.84', 'sei': '11.27'}",CHEMBL1210628,,CHEMBL1210628,7.39,0,http://www.openphacts.org/units/Nanomolar,928626,=,1,1,=,,IC50,nM,,41.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,41.0
,3377363,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '12.77', 'le': '0.25', 'lle': '0.85', 'sei': '9.76'}",CHEMBL1210628,,CHEMBL1210628,6.40,0,http://www.openphacts.org/units/Nanomolar,928627,=,1,1,=,,IC50,nM,,402.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,402.0
,3377364,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cccc(C(F)(F)F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(F)c1)C2c1ccccn1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '15.04', 'le': '0.29', 'lle': '1.99', 'sei': '11.85'}",CHEMBL1210629,,CHEMBL1210629,7.77,0,http://www.openphacts.org/units/Nanomolar,928628,=,1,1,=,,IC50,nM,,17.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,17.0
,3377365,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cccc(C(F)(F)F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(F)c1)C2c1ccccn1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '13.08', 'le': '0.25', 'lle': '0.97', 'sei': '10.31'}",CHEMBL1210629,,CHEMBL1210629,6.75,0,http://www.openphacts.org/units/Nanomolar,928708,=,1,1,=,,IC50,nM,,176.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,176.0
,3377366,[],CHEMBL1212315,Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1,,,CHEMBL1208707,Bioorg Med Chem Lett,2010.0,"{'bei': '14.36', 'le': '0.28', 'lle': '1.52', 'sei': '10.58'}",CHEMBL1210692,,CHEMBL1210692,6.94,0,http://www.openphacts.org/units/Nanomolar,928709,=,1,1,=,,IC50,nM,,116.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,116.0
